jstime,valence,arousal,video
0,5.0,5.0,10
50,5.0,5.0,10
100,5.0,5.0,10
150,5.0,5.0,10
200,5.0,5.0,10
250,5.0,5.0,10
300,5.0,5.0,10
350,5.0,5.0,10
400,5.0,5.0,10
450,5.0,5.0,10
500,5.0,5.0,10
550,5.0,5.0,10
600,5.0,5.0,10
650,5.0,5.0,10
700,5.0,5.0,10
750,5.0,5.0,10
800,5.0,5.0,10
850,5.0,5.0,10
900,5.0,5.0,10
950,5.0,5.0,10
1000,5.0,5.0,10
1050,5.0,5.0,10
1100,5.0,5.0,10
1150,5.0,5.0,10
1200,5.0,5.0,10
1250,5.0,5.0,10
1300,5.0,5.0,10
1350,5.0,5.0,10
1400,5.0,5.0,10
1450,5.0,5.0,10
1500,5.0,5.0,10
1550,5.0,5.0,10
1600,5.0,5.0,10
1650,5.0,5.0,10
1700,5.0,5.0,10
1750,5.0,5.0,10
1800,5.0,5.0,10
1850,5.0,5.0,10
1900,5.0,5.0,10
1950,5.0,5.0,10
2000,5.0,5.0,10
2050,5.0,5.0,10
2100,5.0,5.0,10
2150,5.0,5.0,10
2200,5.0,5.0,10
2250,5.0,5.0,10
2300,5.0,5.0,10
2350,5.0,5.0,10
2400,5.0,5.0,10
2450,5.0,5.0,10
2500,5.0,5.0,10
2550,5.0,5.0,10
2600,5.0,5.0,10
2650,5.0,5.0,10
2700,5.0,5.0,10
2750,5.0,5.0,10
2800,5.0,5.0,10
2850,5.0,5.0,10
2900,5.0,5.0,10
2950,5.0,5.0,10
3000,5.0,5.0,10
3050,5.0,5.0,10
3100,5.0,5.0,10
3150,5.0,5.0,10
3200,5.0,5.0,10
3250,5.0,5.0,10
3300,5.0,5.0,10
3350,5.0,5.0,10
3400,5.0,5.0,10
3450,5.0,5.0,10
3500,5.0,5.0,10
3550,5.0,5.0,10
3600,5.0,5.0,10
3650,5.0,5.0,10
3700,5.0,5.0,10
3750,5.0,5.0,10
3800,5.0,5.0,10
3850,5.0,5.0,10
3900,5.0,5.0,10
3950,5.0,5.0,10
4000,5.0,5.0,10
4050,5.0,5.0,10
4100,5.0,5.0,10
4150,5.0,5.0,10
4200,5.0,5.0,10
4250,5.0,5.0,10
4300,5.0,5.0,10
4350,5.0,5.0,10
4400,5.0,5.0,10
4450,5.0,5.0,10
4500,5.0,5.0,10
4550,5.0,5.0,10
4600,5.0,5.0,10
4650,5.0,5.0,10
4700,5.0,5.0,10
4750,5.0,5.0,10
4800,5.0,5.0,10
4850,5.0,5.0,10
4900,5.0,5.0,10
4950,5.0,5.0,10
5000,5.0,5.0,10
5050,5.0,5.0,10
5100,5.0,5.0,10
5150,5.0,5.0,10
5200,5.0,5.0,10
5250,5.0,5.0,10
5300,5.0,5.0,10
5350,5.0,5.0,10
5400,5.0,5.0,10
5450,5.0,5.0,10
5500,5.0,5.0,10
5550,5.0,5.0,10
5600,5.0,5.0,10
5650,5.0,5.0,10
5700,5.0,5.0,10
5750,5.0,5.0,10
5800,5.0,5.0,10
5850,5.0,5.0,10
5900,5.0,5.0,10
5950,5.0,5.0,10
6000,5.0,5.0,10
6050,5.0,5.0,10
6100,5.0,5.0,10
6150,5.0,5.0,10
6200,5.0,5.0,10
6250,5.0,5.0,10
6300,5.0,5.0,10
6350,5.0,5.0,10
6400,5.0,5.0,10
6450,5.0,5.0,10
6500,5.0,5.0,10
6550,5.0,5.0,10
6600,5.0,5.0,10
6650,5.0,5.0,10
6700,5.0,5.0,10
6750,5.0,5.0,10
6800,5.0,5.0,10
6850,5.0,5.0,10
6900,5.0,5.0,10
6950,5.0,5.0,10
7000,5.0,5.0,10
7050,5.0,5.0,10
7100,5.0,5.0,10
7150,5.0,5.0,10
7200,5.0,5.0,10
7250,5.0,5.0,10
7300,5.0,5.0,10
7350,5.0,5.0,10
7400,5.0,5.0,10
7450,5.0,5.0,10
7500,5.0,5.0,10
7550,5.0,5.0,10
7600,5.0,5.0,10
7650,5.0,5.0,10
7700,5.0,5.0,10
7750,5.0,5.0,10
7800,5.0,5.0,10
7850,5.0,5.0,10
7900,5.0,5.0,10
7950,5.0,5.0,10
8000,5.0,5.0,10
8050,5.0,5.0,10
8100,5.0,5.0,10
8150,5.0,5.0,10
8200,5.0,5.0,10
8250,5.0,5.0,10
8300,5.0,5.0,10
8350,5.0,5.0,10
8400,5.0,5.0,10
8450,5.0,5.0,10
8500,5.0,4.979,10
8550,5.0,4.947,10
8600,5.0,4.928,10
8650,5.0,4.906,10
8700,5.0,4.886,10
8750,5.0,4.859,10
8800,5.0,4.802,10
8850,5.0,4.735,10
8900,5.05,4.693,10
8950,5.085,4.66,10
9000,5.089,4.623,10
9050,5.098,4.587,10
9100,5.117,4.538,10
9150,5.13,4.495,10
9200,5.143,4.456,10
9250,5.15,4.427,10
9300,5.151,4.402,10
9350,5.151,4.368,10
9400,5.152,4.321,10
9450,5.158,4.279,10
9500,5.163,4.24,10
9550,5.167,4.201,10
9600,5.173,4.15,10
9650,5.177,4.1,10
9700,5.178,4.039,10
9750,5.183,3.989,10
9800,5.188,3.96,10
9850,5.19,3.941,10
9900,5.19,3.919,10
9950,5.192,3.891,10
10000,5.196,3.864,10
10050,5.202,3.827,10
10100,5.217,3.761,10
10150,5.237,3.696,10
10200,5.248,3.662,10
10250,5.25,3.651,10
10300,5.25,3.642,10
10350,5.25,3.62,10
10400,5.25,3.565,10
10450,5.25,3.504,10
10500,5.25,3.452,10
10550,5.25,3.425,10
10600,5.25,3.41,10
10650,5.25,3.379,10
10700,5.25,3.31,10
10750,5.247,3.23,10
10800,5.226,3.16,10
10850,5.216,3.111,10
10900,5.216,3.096,10
10950,5.21,3.096,10
11000,5.204,3.096,10
11050,5.191,3.096,10
11100,5.146,3.072,10
11150,5.101,3.031,10
11200,5.078,2.996,10
11250,5.066,2.972,10
11300,5.062,2.963,10
11350,5.062,2.962,10
11400,5.062,2.962,10
11450,5.057,2.962,10
11500,5.052,2.962,10
11550,5.047,2.962,10
11600,5.044,2.962,10
11650,5.038,2.977,10
11700,5.025,3.009,10
11750,5.019,3.028,10
11800,5.019,3.031,10
11850,5.019,3.031,10
11900,5.019,3.031,10
11950,5.019,3.031,10
12000,5.019,3.031,10
12050,5.019,3.031,10
12100,5.019,3.031,10
12150,5.019,3.031,10
12200,5.019,3.031,10
12250,5.019,3.031,10
12300,5.019,3.031,10
12350,5.019,3.031,10
12400,5.019,3.031,10
12450,5.019,3.031,10
12500,5.019,3.031,10
12550,5.019,3.031,10
12600,5.019,3.031,10
12650,5.019,3.031,10
12700,5.019,3.031,10
12750,5.019,3.031,10
12800,5.019,3.031,10
12850,5.019,3.031,10
12900,5.019,3.031,10
12950,5.019,3.031,10
13000,5.019,3.031,10
13050,5.019,3.031,10
13100,5.019,3.031,10
13150,5.019,3.031,10
13200,5.019,3.031,10
13250,5.019,3.031,10
13300,5.019,3.031,10
13350,5.019,3.031,10
13400,5.019,3.031,10
13450,5.019,3.031,10
13500,5.019,3.031,10
13550,5.019,3.031,10
13600,5.019,3.031,10
13650,5.019,3.031,10
13700,5.019,3.031,10
13750,5.019,3.031,10
13800,5.019,3.031,10
13850,5.019,3.031,10
13900,5.019,3.031,10
13950,5.019,3.031,10
14000,5.019,3.031,10
14050,5.019,3.031,10
14100,5.019,3.031,10
14150,5.019,3.031,10
14200,5.019,3.031,10
14250,5.019,3.031,10
14300,5.019,3.031,10
14350,5.019,3.031,10
14400,5.019,3.031,10
14450,5.019,3.031,10
14500,5.019,3.031,10
14550,5.019,3.031,10
14600,5.019,3.031,10
14650,5.019,3.031,10
14700,5.019,3.031,10
14750,5.019,3.031,10
14800,5.019,3.031,10
14850,5.019,3.031,10
14900,5.019,3.031,10
14950,5.019,3.031,10
15000,5.019,3.031,10
15050,5.019,3.031,10
15100,5.019,3.031,10
15150,5.019,3.031,10
15200,5.019,3.031,10
15250,5.019,3.031,10
15300,5.019,3.031,10
15350,5.019,3.031,10
15400,5.019,3.031,10
15450,5.019,3.031,10
15500,5.019,3.031,10
15550,5.019,3.031,10
15600,5.019,3.031,10
15650,5.019,3.031,10
15700,5.019,3.031,10
15750,5.019,3.031,10
15800,5.019,3.031,10
15850,5.019,3.031,10
15900,5.019,3.031,10
15950,5.019,3.031,10
16000,5.019,3.031,10
16050,5.019,3.031,10
16100,5.019,3.031,10
16150,5.019,3.031,10
16200,5.019,3.031,10
16250,5.019,3.031,10
16300,5.019,3.031,10
16350,5.019,3.031,10
16400,5.019,3.031,10
16450,5.019,3.031,10
16500,5.019,3.031,10
16550,5.019,3.031,10
16600,5.019,3.031,10
16650,5.019,3.031,10
16700,5.019,3.031,10
16750,5.019,3.031,10
16800,5.019,3.031,10
16850,5.019,3.031,10
16900,5.019,3.031,10
16950,5.019,3.031,10
17000,5.019,3.031,10
17050,5.019,3.031,10
17100,5.019,3.031,10
17150,5.019,3.031,10
17200,5.019,3.031,10
17250,5.019,3.031,10
17300,5.019,3.031,10
17350,5.019,3.031,10
17400,5.019,3.031,10
17450,5.019,3.031,10
17500,5.019,3.031,10
17550,5.019,3.031,10
17600,5.019,3.031,10
17650,5.019,3.031,10
17700,5.019,3.031,10
17750,5.019,3.031,10
17800,5.019,3.031,10
17850,5.019,3.031,10
17900,5.019,3.031,10
17950,5.019,3.031,10
18000,5.019,3.031,10
18050,5.019,3.031,10
18100,5.019,3.031,10
18150,5.019,3.031,10
18200,5.019,3.031,10
18250,5.019,3.031,10
18300,5.019,3.031,10
18350,5.019,3.031,10
18400,5.019,3.031,10
18450,5.019,3.031,10
18500,5.019,3.031,10
18550,5.019,3.031,10
18600,5.019,3.031,10
18650,5.019,3.031,10
18700,5.019,3.031,10
18750,5.019,3.031,10
18800,5.019,3.031,10
18850,5.019,3.031,10
18900,5.019,3.031,10
18950,5.019,3.031,10
19000,5.019,3.031,10
19050,5.019,3.031,10
19100,5.019,3.031,10
19150,5.019,3.031,10
19200,5.019,3.031,10
19250,5.019,3.031,10
19300,5.019,3.031,10
19350,5.019,3.031,10
19400,5.019,3.031,10
19450,5.019,3.031,10
19500,5.019,3.031,10
19550,5.019,3.031,10
19600,5.019,3.031,10
19650,5.019,3.031,10
19700,5.019,3.031,10
19750,5.019,3.031,10
19800,5.019,3.031,10
19850,5.019,3.031,10
19900,5.019,3.031,10
19950,5.019,3.031,10
20000,5.019,3.031,10
20050,5.019,3.031,10
20100,5.019,3.031,10
20150,5.019,3.031,10
20200,5.019,3.031,10
20250,5.019,3.031,10
20300,5.019,3.031,10
20350,5.019,3.031,10
20400,5.019,3.031,10
20450,5.019,3.031,10
20500,5.019,3.031,10
20550,5.019,3.031,10
20600,5.018,3.031,10
20650,5.017,3.031,10
20700,5.017,3.031,10
20750,5.017,3.031,10
20800,5.017,3.031,10
20850,5.017,3.031,10
20900,5.017,3.031,10
20950,5.017,3.031,10
21000,5.017,3.031,10
21050,5.017,3.031,10
21100,5.017,3.031,10
21150,5.016,3.031,10
21200,5.016,3.031,10
21250,5.016,3.031,10
21300,5.016,3.031,10
21350,5.016,3.031,10
21400,5.016,3.031,10
21450,5.016,3.031,10
21500,5.016,3.031,10
21550,5.016,3.031,10
21600,5.016,3.031,10
21650,5.016,3.031,10
21700,5.016,3.031,10
21750,5.016,3.031,10
21800,5.016,3.031,10
21850,5.016,3.031,10
21900,5.016,3.031,10
21950,5.016,3.031,10
22000,5.016,3.031,10
22050,5.016,3.031,10
22100,5.016,3.031,10
22150,5.016,3.031,10
22200,5.014,3.031,10
22250,5.013,3.031,10
22300,5.013,3.031,10
22350,5.013,3.031,10
22400,5.012,3.031,10
22450,5.012,3.031,10
22500,5.012,3.031,10
22550,5.012,3.031,10
22600,5.012,3.031,10
22650,5.012,3.031,10
22700,5.012,3.031,10
22750,5.012,3.031,10
22800,5.012,3.031,10
22850,5.012,3.031,10
22900,5.012,3.031,10
22950,5.011,3.031,10
23000,5.01,3.031,10
23050,5.01,3.031,10
23100,5.01,3.031,10
23150,5.01,3.031,10
23200,5.01,3.031,10
23250,5.01,3.031,10
23300,5.01,3.031,10
23350,5.01,3.031,10
23400,5.01,3.031,10
23450,5.01,3.031,10
23500,5.01,3.031,10
23550,5.01,3.031,10
23600,5.01,3.031,10
23650,5.01,3.031,10
23700,5.01,3.031,10
23750,5.01,3.031,10
23800,5.01,3.031,10
23850,5.01,3.031,10
23900,5.01,3.031,10
23950,5.01,3.031,10
24000,5.01,3.031,10
24050,5.01,3.031,10
24100,5.01,3.031,10
24150,5.01,3.031,10
24200,5.01,3.031,10
24250,5.01,3.031,10
24300,5.01,3.031,10
24350,5.01,3.031,10
24400,5.01,3.031,10
24450,5.01,3.031,10
24500,5.01,3.031,10
24550,5.01,3.031,10
24600,5.01,3.031,10
24650,5.01,3.031,10
24700,5.01,3.031,10
24750,5.01,3.031,10
24800,5.01,3.031,10
24850,5.01,3.031,10
24900,5.01,3.031,10
24950,5.01,3.031,10
25000,5.01,3.031,10
25050,5.01,3.031,10
25100,5.01,3.031,10
25150,5.01,3.031,10
25200,5.01,3.031,10
25250,5.01,3.031,10
25300,5.01,3.031,10
25350,5.01,3.031,10
25400,5.01,3.031,10
25450,5.01,3.031,10
25500,5.01,3.031,10
25550,5.01,3.031,10
25600,5.01,3.031,10
25650,5.01,3.031,10
25700,5.01,3.031,10
25750,5.01,3.031,10
25800,5.01,3.031,10
25850,5.01,3.031,10
25900,5.01,3.031,10
25950,5.01,3.031,10
26000,5.01,3.031,10
26050,5.01,3.031,10
26100,5.01,3.031,10
26150,5.01,3.031,10
26200,5.01,3.031,10
26250,5.01,3.031,10
26300,5.01,3.031,10
26350,5.01,3.031,10
26400,5.01,3.031,10
26450,5.01,3.031,10
26500,5.01,3.031,10
26550,5.01,3.031,10
26600,5.01,3.031,10
26650,5.01,3.031,10
26700,5.01,3.031,10
26750,5.01,3.031,10
26800,5.01,3.031,10
26850,5.01,3.031,10
26900,5.01,3.031,10
26950,5.009,3.031,10
27000,5.009,3.031,10
27050,5.009,3.031,10
