jstime,valence,arousal,video
0,5.0,5.0,10
50,5.0,5.0,10
100,5.0,5.0,10
150,5.0,5.0,10
200,5.0,5.0,10
250,5.0,5.0,10
300,5.0,5.0,10
350,5.0,5.0,10
400,5.0,5.0,10
450,5.0,5.0,10
500,5.0,5.0,10
550,5.0,5.0,10
600,5.0,5.0,10
650,5.0,5.0,10
700,5.0,5.0,10
750,5.0,5.0,10
800,5.0,5.0,10
850,5.0,5.0,10
900,5.0,5.0,10
950,5.0,5.0,10
1000,5.0,5.0,10
1050,5.0,5.0,10
1100,5.0,5.0,10
1150,5.0,5.0,10
1200,5.0,5.0,10
1250,5.0,5.0,10
1300,5.0,5.0,10
1350,5.0,5.0,10
1400,5.0,5.0,10
1450,5.0,5.0,10
1500,5.0,5.0,10
1550,5.0,5.0,10
1600,5.0,5.0,10
1650,5.0,5.0,10
1700,5.0,5.0,10
1750,5.0,5.0,10
1800,5.0,5.0,10
1850,5.0,5.0,10
1900,5.0,5.008,10
1950,5.0,5.042,10
2000,5.0,5.078,10
2050,5.0,5.097,10
2100,5.0,5.138,10
2150,5.0,5.17,10
2200,5.0,5.176,10
2250,5.0,5.176,10
2300,5.0,5.177,10
2350,5.0,5.191,10
2400,5.0,5.191,10
2450,5.0,5.191,10
2500,5.0,5.191,10
2550,5.0,5.188,10
2600,5.0,5.104,10
2650,5.0,5.083,10
2700,5.0,5.047,10
2750,5.0,5.0,10
2800,5.0,5.0,10
2850,5.0,5.0,10
2900,5.0,5.0,10
2950,5.0,5.0,10
3000,5.0,5.0,10
3050,5.0,5.0,10
3100,5.0,5.0,10
3150,5.0,5.0,10
3200,5.0,5.0,10
3250,5.0,5.0,10
3300,5.0,5.0,10
3350,5.0,5.0,10
3400,5.0,5.0,10
3450,5.0,5.0,10
3500,5.0,5.0,10
3550,5.0,5.0,10
3600,5.0,5.0,10
3650,5.001,5.0,10
3700,5.03,5.0,10
3750,5.032,5.0,10
3800,5.083,5.0,10
3850,5.093,5.0,10
3900,5.128,5.0,10
3950,5.154,5.0,10
4000,5.173,5.0,10
4050,5.218,5.0,10
4100,5.263,5.003,10
4150,5.297,5.097,10
4200,5.302,5.097,10
4250,5.324,5.097,10
4300,5.334,5.097,10
4350,5.348,5.097,10
4400,5.354,5.097,10
4450,5.366,5.097,10
4500,5.374,5.097,10
4550,5.374,5.097,10
4600,5.375,5.097,10
4650,5.384,5.097,10
4700,5.384,5.097,10
4750,5.384,5.097,10
4800,5.39,5.097,10
4850,5.394,5.097,10
4900,5.395,5.097,10
4950,5.407,5.097,10
5000,5.415,5.097,10
5050,5.417,5.097,10
5100,5.419,5.097,10
5150,5.425,5.098,10
5200,5.425,5.1,10
5250,5.429,5.1,10
5300,5.432,5.1,10
5350,5.437,5.1,10
5400,5.44,5.1,10
5450,5.44,5.1,10
5500,5.444,5.1,10
5550,5.444,5.1,10
5600,5.449,5.1,10
5650,5.454,5.1,10
5700,5.46,5.1,10
5750,5.46,5.1,10
5800,5.461,5.1,10
5850,5.466,5.1,10
5900,5.466,5.1,10
5950,5.468,5.1,10
6000,5.472,5.1,10
6050,5.477,5.1,10
6100,5.48,5.1,10
6150,5.48,5.1,10
6200,5.48,5.1,10
6250,5.48,5.1,10
6300,5.48,5.1,10
6350,5.482,5.099,10
6400,5.483,5.09,10
6450,5.483,5.083,10
6500,5.483,5.074,10
6550,5.483,5.057,10
6600,5.483,5.047,10
6650,5.483,5.025,10
6700,5.483,5.014,10
6750,5.483,5.009,10
6800,5.483,4.998,10
6850,5.483,4.998,10
6900,5.483,4.998,10
6950,5.483,4.996,10
7000,5.483,4.991,10
7050,5.483,4.986,10
7100,5.483,4.982,10
7150,5.483,4.969,10
7200,5.483,4.962,10
7250,5.483,4.952,10
7300,5.483,4.951,10
7350,5.483,4.934,10
7400,5.483,4.926,10
7450,5.483,4.923,10
7500,5.483,4.915,10
7550,5.483,4.913,10
7600,5.483,4.911,10
7650,5.483,4.905,10
7700,5.483,4.901,10
7750,5.483,4.895,10
7800,5.483,4.892,10
7850,5.483,4.887,10
7900,5.483,4.887,10
7950,5.483,4.886,10
8000,5.483,4.874,10
8050,5.483,4.874,10
8100,5.483,4.874,10
8150,5.483,4.874,10
8200,5.483,4.874,10
8250,5.483,4.874,10
8300,5.483,4.875,10
8350,5.483,4.894,10
8400,5.486,4.909,10
8450,5.491,4.912,10
8500,5.496,4.921,10
8550,5.507,4.932,10
8600,5.514,4.933,10
8650,5.519,4.935,10
8700,5.535,4.938,10
8750,5.541,4.938,10
8800,5.553,4.938,10
8850,5.566,4.938,10
8900,5.587,4.938,10
8950,5.595,4.938,10
9000,5.604,4.938,10
9050,5.612,4.938,10
9100,5.626,4.938,10
9150,5.629,4.938,10
9200,5.635,4.938,10
9250,5.639,4.938,10
9300,5.646,4.938,10
9350,5.646,4.938,10
9400,5.653,4.938,10
9450,5.661,4.938,10
9500,5.673,4.938,10
9550,5.673,4.938,10
9600,5.677,4.938,10
9650,5.681,4.938,10
9700,5.682,4.938,10
9750,5.684,4.938,10
9800,5.692,4.938,10
9850,5.704,4.938,10
9900,5.707,4.938,10
9950,5.707,4.938,10
10000,5.708,4.938,10
10050,5.711,4.938,10
10100,5.712,4.938,10
10150,5.717,4.938,10
10200,5.717,4.938,10
10250,5.717,4.938,10
10300,5.717,4.938,10
10350,5.717,4.938,10
10400,5.721,4.938,10
10450,5.724,4.946,10
10500,5.729,4.952,10
10550,5.729,4.953,10
10600,5.729,4.961,10
10650,5.729,4.963,10
10700,5.729,4.964,10
10750,5.729,4.969,10
10800,5.729,4.97,10
10850,5.729,4.97,10
10900,5.729,4.97,10
10950,5.729,4.97,10
11000,5.729,4.97,10
11050,5.729,4.97,10
11100,5.729,4.97,10
11150,5.729,4.97,10
11200,5.729,4.97,10
11250,5.729,4.97,10
11300,5.729,4.97,10
11350,5.731,4.97,10
11400,5.733,4.97,10
11450,5.733,4.97,10
11500,5.733,4.97,10
11550,5.733,4.97,10
11600,5.733,4.97,10
11650,5.733,4.97,10
11700,5.733,4.97,10
11750,5.733,4.97,10
11800,5.733,4.97,10
11850,5.733,4.97,10
11900,5.733,4.97,10
11950,5.733,4.97,10
12000,5.735,4.97,10
12050,5.735,4.97,10
12100,5.735,4.97,10
12150,5.735,4.97,10
12200,5.735,4.97,10
12250,5.735,4.97,10
12300,5.735,4.97,10
12350,5.735,4.97,10
12400,5.735,4.97,10
12450,5.735,4.97,10
12500,5.735,4.97,10
12550,5.735,4.97,10
12600,5.735,4.97,10
12650,5.735,4.97,10
12700,5.735,4.97,10
12750,5.735,4.97,10
12800,5.735,4.97,10
12850,5.735,4.97,10
12900,5.735,4.97,10
12950,5.735,4.97,10
13000,5.735,4.97,10
13050,5.735,4.97,10
13100,5.735,4.97,10
13150,5.735,4.97,10
13200,5.735,4.97,10
13250,5.735,4.97,10
13300,5.735,4.97,10
13350,5.735,4.97,10
13400,5.735,4.97,10
13450,5.735,4.97,10
13500,5.735,4.97,10
13550,5.735,4.97,10
13600,5.735,4.97,10
13650,5.735,4.97,10
13700,5.735,4.97,10
13750,5.735,4.97,10
13800,5.735,4.969,10
13850,5.735,4.937,10
13900,5.735,4.867,10
13950,5.74,4.813,10
14000,5.753,4.778,10
14050,5.774,4.728,10
14100,5.821,4.679,10
14150,5.849,4.653,10
14200,5.864,4.64,10
14250,5.877,4.618,10
14300,5.891,4.597,10
14350,5.903,4.578,10
14400,5.903,4.567,10
14450,5.906,4.553,10
14500,5.906,4.542,10
14550,5.906,4.541,10
14600,5.908,4.541,10
14650,5.908,4.539,10
14700,5.908,4.533,10
14750,5.908,4.528,10
14800,5.908,4.528,10
14850,5.908,4.528,10
14900,5.908,4.528,10
14950,5.908,4.528,10
15000,5.908,4.528,10
15050,5.908,4.528,10
15100,5.908,4.528,10
15150,5.909,4.528,10
15200,5.912,4.528,10
15250,5.912,4.528,10
15300,5.912,4.528,10
15350,5.912,4.528,10
15400,5.912,4.528,10
15450,5.912,4.528,10
15500,5.912,4.532,10
15550,5.916,4.548,10
15600,5.921,4.555,10
15650,5.921,4.564,10
15700,5.921,4.565,10
15750,5.921,4.574,10
15800,5.921,4.58,10
15850,5.921,4.593,10
15900,5.921,4.6,10
15950,5.921,4.6,10
16000,5.921,4.605,10
16050,5.921,4.606,10
16100,5.921,4.613,10
16150,5.923,4.624,10
16200,5.923,4.63,10
16250,5.925,4.643,10
16300,5.928,4.65,10
16350,5.928,4.65,10
16400,5.928,4.66,10
16450,5.928,4.67,10
16500,5.928,4.67,10
16550,5.928,4.681,10
16600,5.928,4.695,10
16650,5.928,4.702,10
16700,5.934,4.72,10
16750,5.934,4.72,10
16800,5.934,4.72,10
16850,5.934,4.72,10
16900,5.935,4.72,10
16950,5.939,4.72,10
17000,5.939,4.72,10
17050,5.939,4.72,10
17100,5.939,4.72,10
17150,5.939,4.72,10
17200,5.939,4.718,10
17250,5.939,4.712,10
17300,5.939,4.712,10
17350,5.939,4.71,10
17400,5.939,4.706,10
17450,5.939,4.703,10
17500,5.939,4.703,10
17550,5.939,4.703,10
17600,5.939,4.703,10
17650,5.939,4.703,10
17700,5.939,4.703,10
17750,5.939,4.703,10
17800,5.939,4.703,10
17850,5.939,4.703,10
17900,5.939,4.703,10
17950,5.939,4.703,10
18000,5.939,4.703,10
18050,5.939,4.703,10
18100,5.939,4.703,10
18150,5.939,4.703,10
18200,5.939,4.703,10
18250,5.939,4.703,10
18300,5.939,4.703,10
18350,5.939,4.703,10
18400,5.939,4.703,10
18450,5.939,4.703,10
18500,5.939,4.703,10
18550,5.939,4.703,10
18600,5.939,4.703,10
18650,5.939,4.703,10
18700,5.939,4.703,10
18750,5.939,4.703,10
18800,5.939,4.703,10
18850,5.939,4.703,10
18900,5.939,4.703,10
18950,5.939,4.703,10
19000,5.939,4.703,10
19050,5.939,4.703,10
19100,5.939,4.703,10
19150,5.939,4.703,10
19200,5.939,4.703,10
19250,5.939,4.703,10
19300,5.939,4.703,10
19350,5.939,4.703,10
19400,5.939,4.703,10
19450,5.939,4.703,10
19500,5.939,4.703,10
19550,5.939,4.703,10
19600,5.939,4.703,10
19650,5.939,4.703,10
19700,5.939,4.703,10
19750,5.939,4.699,10
19800,5.939,4.689,10
19850,5.939,4.679,10
19900,5.939,4.672,10
19950,5.939,4.663,10
20000,5.939,4.649,10
20050,5.939,4.643,10
20100,5.939,4.63,10
20150,5.939,4.612,10
20200,5.939,4.598,10
20250,5.939,4.586,10
20300,5.939,4.572,10
20350,5.939,4.564,10
20400,5.939,4.558,10
20450,5.939,4.541,10
20500,5.944,4.536,10
20550,5.944,4.526,10
20600,5.95,4.519,10
20650,5.952,4.509,10
20700,5.961,4.507,10
20750,5.965,4.505,10
20800,5.972,4.495,10
20850,5.972,4.495,10
20900,5.977,4.495,10
20950,5.98,4.495,10
21000,5.981,4.495,10
21050,5.989,4.494,10
21100,5.989,4.493,10
21150,5.99,4.487,10
21200,5.992,4.487,10
21250,5.992,4.487,10
21300,5.992,4.487,10
21350,5.994,4.487,10
21400,5.996,4.487,10
21450,5.996,4.487,10
21500,5.996,4.487,10
21550,5.996,4.487,10
21600,5.996,4.487,10
21650,5.996,4.483,10
21700,5.996,4.483,10
21750,5.996,4.483,10
21800,5.996,4.483,10
21850,5.996,4.483,10
21900,5.996,4.483,10
21950,5.996,4.483,10
22000,5.996,4.483,10
22050,5.996,4.483,10
22100,5.996,4.483,10
22150,5.996,4.483,10
22200,5.996,4.483,10
22250,5.996,4.483,10
22300,5.996,4.483,10
22350,5.996,4.483,10
22400,5.996,4.483,10
22450,5.996,4.483,10
22500,5.998,4.483,10
22550,5.999,4.483,10
22600,5.999,4.483,10
22650,5.999,4.484,10
22700,5.999,4.49,10
22750,5.999,4.496,10
22800,5.999,4.504,10
22850,6.0,4.512,10
22900,6.0,4.518,10
22950,6.0,4.521,10
23000,6.0,4.523,10
23050,6.0,4.532,10
23100,6.002,4.541,10
23150,6.002,4.541,10
23200,6.002,4.548,10
23250,6.002,4.552,10
23300,6.002,4.552,10
23350,6.002,4.552,10
23400,6.002,4.553,10
23450,6.002,4.553,10
23500,6.002,4.553,10
23550,6.002,4.553,10
23600,6.002,4.553,10
23650,6.002,4.553,10
23700,6.002,4.553,10
23750,6.002,4.553,10
23800,6.002,4.553,10
23850,6.002,4.553,10
23900,6.002,4.553,10
23950,6.002,4.553,10
24000,6.002,4.553,10
24050,6.002,4.553,10
24100,6.002,4.553,10
24150,6.002,4.553,10
24200,6.002,4.553,10
24250,6.002,4.553,10
24300,6.002,4.553,10
24350,6.002,4.553,10
24400,6.002,4.553,10
24450,6.002,4.553,10
24500,6.002,4.553,10
24550,6.002,4.553,10
24600,6.002,4.553,10
24650,5.998,4.553,10
24700,5.987,4.553,10
24750,5.98,4.553,10
24800,5.963,4.553,10
24850,5.952,4.553,10
24900,5.937,4.553,10
24950,5.925,4.553,10
25000,5.905,4.553,10
25050,5.879,4.553,10
25100,5.859,4.553,10
25150,5.848,4.553,10
25200,5.833,4.553,10
25250,5.831,4.553,10
25300,5.824,4.553,10
25350,5.82,4.553,10
25400,5.819,4.553,10
25450,5.819,4.553,10
25500,5.819,4.553,10
25550,5.816,4.553,10
25600,5.813,4.553,10
25650,5.813,4.553,10
25700,5.812,4.553,10
25750,5.812,4.553,10
25800,5.811,4.553,10
25850,5.809,4.553,10
25900,5.809,4.553,10
25950,5.809,4.553,10
26000,5.809,4.553,10
26050,5.809,4.553,10
26100,5.809,4.553,10
26150,5.809,4.553,10
26200,5.809,4.553,10
26250,5.809,4.553,10
26300,5.809,4.553,10
26350,5.809,4.553,10
26400,5.809,4.553,10
26450,5.809,4.553,10
26500,5.809,4.553,10
26550,5.809,4.553,10
26600,5.809,4.553,10
26650,5.809,4.553,10
26700,5.809,4.553,10
26750,5.809,4.553,10
26800,5.809,4.553,10
26850,5.809,4.553,10
26900,5.809,4.553,10
26950,5.809,4.553,10
27000,5.809,4.553,10
27050,5.809,4.553,10
