jstime,valence,arousal,video
0,5.0,5.0,10
50,5.0,5.0,10
100,5.0,5.0,10
150,5.0,5.0,10
200,5.0,5.0,10
250,5.0,5.0,10
300,5.0,5.0,10
350,5.0,5.0,10
400,5.0,5.0,10
450,5.0,5.0,10
500,5.0,5.0,10
550,5.0,5.0,10
600,5.0,5.0,10
650,5.0,5.0,10
700,5.0,5.0,10
750,5.0,5.0,10
800,5.0,5.0,10
850,5.0,5.0,10
900,5.0,5.0,10
950,5.0,5.0,10
1000,5.0,5.0,10
1050,5.0,5.0,10
1100,5.0,5.0,10
1150,5.0,5.0,10
1200,5.0,5.0,10
1250,5.0,5.0,10
1300,5.0,5.0,10
1350,5.0,5.0,10
1400,5.0,5.0,10
1450,5.0,5.0,10
1500,5.0,5.0,10
1550,5.0,5.0,10
1600,5.0,5.0,10
1650,5.0,5.0,10
1700,5.0,5.0,10
1750,5.0,5.0,10
1800,5.0,5.0,10
1850,5.0,5.0,10
1900,5.0,5.0,10
1950,5.0,5.0,10
2000,5.0,5.0,10
2050,5.0,5.0,10
2100,5.0,5.0,10
2150,5.0,5.0,10
2200,5.0,5.0,10
2250,5.0,5.0,10
2300,5.0,5.0,10
2350,5.0,5.0,10
2400,5.0,5.0,10
2450,5.0,5.0,10
2500,5.0,4.993,10
2550,5.0,4.973,10
2600,5.0,4.949,10
2650,5.0,4.943,10
2700,5.0,4.943,10
2750,5.0,4.943,10
2800,5.0,4.943,10
2850,5.0,4.943,10
2900,5.0,4.929,10
2950,5.0,4.866,10
3000,5.0,4.808,10
3050,5.0,4.794,10
3100,5.0,4.794,10
3150,5.0,4.794,10
3200,5.0,4.794,10
3250,5.0,4.794,10
3300,5.0,4.794,10
3350,5.0,4.794,10
3400,5.0,4.794,10
3450,5.0,4.794,10
3500,5.0,4.794,10
3550,5.0,4.794,10
3600,5.0,4.778,10
3650,5.0,4.752,10
3700,5.0,4.745,10
3750,5.0,4.745,10
3800,5.013,4.745,10
3850,5.026,4.745,10
3900,5.052,4.745,10
3950,5.103,4.745,10
4000,5.16,4.745,10
4050,5.191,4.745,10
4100,5.222,4.735,10
4150,5.289,4.691,10
4200,5.373,4.631,10
4250,5.47,4.558,10
4300,5.598,4.491,10
4350,5.671,4.467,10
4400,5.685,4.464,10
4450,5.685,4.464,10
4500,5.695,4.464,10
4550,5.704,4.464,10
4600,5.723,4.452,10
4650,5.765,4.407,10
4700,5.865,4.323,10
4750,5.938,4.271,10
4800,5.97,4.227,10
4850,5.992,4.211,10
4900,6.039,4.2,10
4950,6.1,4.174,10
5000,6.155,4.153,10
5050,6.186,4.144,10
5100,6.217,4.13,10
5150,6.268,4.101,10
5200,6.349,4.038,10
5250,6.436,3.98,10
5300,6.489,3.925,10
5350,6.508,3.908,10
5400,6.517,3.906,10
5450,6.522,3.902,10
5500,6.533,3.896,10
5550,6.54,3.893,10
5600,6.541,3.892,10
5650,6.541,3.892,10
5700,6.541,3.892,10
5750,6.541,3.892,10
5800,6.541,3.892,10
5850,6.541,3.892,10
5900,6.541,3.891,10
5950,6.541,3.89,10
6000,6.541,3.89,10
6050,6.541,3.884,10
6100,6.541,3.882,10
6150,6.541,3.882,10
6200,6.541,3.882,10
6250,6.541,3.882,10
6300,6.541,3.882,10
6350,6.541,3.882,10
6400,6.541,3.882,10
6450,6.541,3.882,10
6500,6.541,3.882,10
6550,6.541,3.882,10
6600,6.541,3.882,10
6650,6.541,3.882,10
6700,6.541,3.882,10
6750,6.541,3.882,10
6800,6.541,3.882,10
6850,6.541,3.882,10
6900,6.541,3.882,10
6950,6.541,3.882,10
7000,6.541,3.88,10
7050,6.541,3.877,10
7100,6.541,3.871,10
7150,6.541,3.865,10
7200,6.541,3.864,10
7250,6.541,3.864,10
7300,6.541,3.863,10
7350,6.541,3.861,10
7400,6.541,3.85,10
7450,6.541,3.827,10
7500,6.541,3.787,10
7550,6.541,3.76,10
7600,6.541,3.737,10
7650,6.541,3.725,10
7700,6.541,3.718,10
7750,6.541,3.709,10
7800,6.541,3.688,10
7850,6.541,3.652,10
7900,6.541,3.582,10
7950,6.591,3.464,10
8000,6.686,3.383,10
8050,6.718,3.36,10
8100,6.721,3.348,10
8150,6.721,3.328,10
8200,6.722,3.285,10
8250,6.725,3.248,10
8300,6.727,3.233,10
8350,6.727,3.231,10
8400,6.727,3.23,10
8450,6.727,3.224,10
8500,6.727,3.211,10
8550,6.727,3.181,10
8600,6.727,3.138,10
8650,6.727,3.113,10
8700,6.727,3.1,10
8750,6.727,3.071,10
8800,6.727,3.029,10
8850,6.727,2.979,10
8900,6.727,2.947,10
8950,6.727,2.93,10
9000,6.727,2.898,10
9050,6.727,2.886,10
9100,6.727,2.88,10
9150,6.727,2.877,10
9200,6.727,2.876,10
9250,6.727,2.876,10
9300,6.727,2.876,10
9350,6.727,2.876,10
9400,6.727,2.876,10
9450,6.727,2.876,10
9500,6.727,2.876,10
9550,6.727,2.846,10
9600,6.887,2.735,10
9650,7.062,2.623,10
9700,7.107,2.581,10
9750,7.108,2.566,10
9800,7.108,2.563,10
9850,7.108,2.563,10
9900,7.05,2.563,10
9950,6.93,2.561,10
10000,6.745,2.504,10
10050,6.644,2.427,10
10100,6.614,2.376,10
10150,6.609,2.366,10
10200,6.609,2.358,10
10250,6.609,2.344,10
10300,6.609,2.295,10
10350,6.609,2.227,10
10400,6.609,2.149,10
10450,6.61,2.071,10
10500,6.632,1.985,10
10550,6.656,1.868,10
10600,6.67,1.764,10
10650,6.673,1.702,10
10700,6.673,1.633,10
10750,6.673,1.588,10
10800,6.673,1.574,10
10850,6.673,1.566,10
10900,6.674,1.564,10
10950,6.677,1.564,10
11000,6.68,1.564,10
11050,6.689,1.564,10
11100,6.695,1.564,10
11150,6.698,1.564,10
11200,6.7,1.564,10
11250,6.707,1.564,10
11300,6.71,1.568,10
11350,6.721,1.59,10
11400,6.732,1.614,10
11450,6.739,1.645,10
11500,6.755,1.698,10
11550,6.769,1.763,10
11600,6.792,1.865,10
11650,6.8,1.948,10
11700,6.801,2.02,10
11750,6.801,2.173,10
11800,6.729,2.333,10
11850,6.654,2.386,10
11900,6.637,2.391,10
11950,6.637,2.391,10
12000,6.637,2.391,10
12050,6.637,2.391,10
12100,6.637,2.381,10
12150,6.637,2.349,10
12200,6.637,2.335,10
12250,6.637,2.329,10
12300,6.637,2.327,10
12350,6.637,2.326,10
12400,6.637,2.32,10
12450,6.637,2.31,10
12500,6.637,2.293,10
12550,6.637,2.282,10
12600,6.637,2.278,10
12650,6.637,2.277,10
12700,6.637,2.277,10
12750,6.637,2.277,10
12800,6.637,2.277,10
12850,6.637,2.277,10
12900,6.637,2.273,10
12950,6.637,2.271,10
13000,6.637,2.271,10
13050,6.637,2.27,10
13100,6.64,2.27,10
13150,6.647,2.27,10
13200,6.65,2.27,10
13250,6.65,2.27,10
13300,6.651,2.268,10
13350,6.652,2.268,10
13400,6.655,2.268,10
13450,6.659,2.268,10
13500,6.66,2.268,10
13550,6.66,2.264,10
13600,6.66,2.263,10
13650,6.667,2.263,10
13700,6.67,2.263,10
13750,6.67,2.263,10
13800,6.67,2.263,10
13850,6.67,2.263,10
13900,6.67,2.263,10
13950,6.67,2.263,10
14000,6.67,2.263,10
14050,6.672,2.263,10
14100,6.677,2.263,10
14150,6.689,2.263,10
14200,6.692,2.263,10
14250,6.695,2.263,10
14300,6.696,2.263,10
14350,6.696,2.263,10
14400,6.697,2.263,10
14450,6.698,2.263,10
14500,6.699,2.263,10
14550,6.699,2.263,10
14600,6.699,2.263,10
14650,6.699,2.263,10
14700,6.7,2.263,10
14750,6.7,2.263,10
14800,6.7,2.263,10
14850,6.7,2.263,10
14900,6.7,2.263,10
14950,6.7,2.263,10
15000,6.704,2.263,10
15050,6.705,2.263,10
15100,6.705,2.263,10
15150,6.705,2.263,10
15200,6.705,2.263,10
15250,6.705,2.263,10
15300,6.705,2.263,10
15350,6.705,2.263,10
15400,6.705,2.263,10
15450,6.705,2.263,10
15500,6.705,2.263,10
15550,6.705,2.263,10
15600,6.705,2.263,10
15650,6.705,2.263,10
15700,6.705,2.263,10
15750,6.705,2.263,10
15800,6.705,2.263,10
15850,6.705,2.263,10
15900,6.705,2.263,10
15950,6.705,2.263,10
16000,6.705,2.263,10
16050,6.705,2.263,10
16100,6.705,2.263,10
16150,6.705,2.263,10
16200,6.705,2.263,10
16250,6.705,2.263,10
16300,6.705,2.263,10
16350,6.705,2.263,10
16400,6.705,2.263,10
16450,6.705,2.263,10
16500,6.705,2.263,10
16550,6.705,2.263,10
16600,6.705,2.263,10
16650,6.705,2.263,10
16700,6.705,2.263,10
16750,6.705,2.263,10
16800,6.705,2.263,10
16850,6.705,2.263,10
16900,6.705,2.263,10
16950,6.705,2.263,10
17000,6.705,2.263,10
17050,6.705,2.263,10
17100,6.705,2.263,10
17150,6.705,2.263,10
17200,6.705,2.263,10
17250,6.705,2.263,10
17300,6.705,2.263,10
17350,6.705,2.263,10
17400,6.705,2.263,10
17450,6.705,2.263,10
17500,6.705,2.263,10
17550,6.705,2.263,10
17600,6.705,2.263,10
17650,6.705,2.263,10
17700,6.705,2.263,10
17750,6.705,2.263,10
17800,6.705,2.263,10
17850,6.705,2.263,10
17900,6.705,2.263,10
17950,6.705,2.263,10
18000,6.705,2.263,10
18050,6.705,2.263,10
18100,6.705,2.263,10
18150,6.705,2.263,10
18200,6.705,2.263,10
18250,6.705,2.263,10
18300,6.705,2.263,10
18350,6.705,2.263,10
18400,6.705,2.263,10
18450,6.705,2.263,10
18500,6.705,2.263,10
18550,6.705,2.263,10
18600,6.705,2.263,10
18650,6.705,2.263,10
18700,6.705,2.263,10
18750,6.705,2.263,10
18800,6.705,2.263,10
18850,6.705,2.263,10
18900,6.705,2.263,10
18950,6.705,2.263,10
19000,6.705,2.263,10
19050,6.705,2.263,10
19100,6.705,2.263,10
19150,6.705,2.263,10
19200,6.705,2.263,10
19250,6.705,2.263,10
19300,6.705,2.263,10
19350,6.705,2.263,10
19400,6.705,2.263,10
19450,6.705,2.263,10
19500,6.705,2.263,10
19550,6.705,2.263,10
19600,6.705,2.263,10
19650,6.705,2.263,10
19700,6.705,2.263,10
19750,6.705,2.263,10
19800,6.705,2.263,10
19850,6.705,2.263,10
19900,6.705,2.263,10
19950,6.705,2.263,10
20000,6.705,2.263,10
20050,6.705,2.263,10
20100,6.705,2.263,10
20150,6.705,2.263,10
20200,6.705,2.263,10
20250,6.705,2.263,10
20300,6.705,2.263,10
20350,6.705,2.263,10
20400,6.705,2.263,10
20450,6.705,2.263,10
20500,6.705,2.263,10
20550,6.705,2.263,10
20600,6.705,2.263,10
20650,6.705,2.263,10
20700,6.705,2.263,10
20750,6.705,2.263,10
20800,6.705,2.263,10
20850,6.705,2.263,10
20900,6.705,2.263,10
20950,6.705,2.263,10
21000,6.705,2.263,10
21050,6.705,2.266,10
21100,6.705,2.268,10
21150,6.705,2.268,10
21200,6.705,2.268,10
21250,6.705,2.268,10
21300,6.705,2.268,10
21350,6.705,2.268,10
21400,6.705,2.268,10
21450,6.705,2.268,10
21500,6.705,2.268,10
21550,6.705,2.268,10
21600,6.705,2.268,10
21650,6.705,2.268,10
21700,6.705,2.268,10
21750,6.705,2.268,10
21800,6.705,2.268,10
21850,6.705,2.268,10
21900,6.705,2.268,10
21950,6.705,2.268,10
22000,6.705,2.268,10
22050,6.705,2.268,10
22100,6.705,2.269,10
22150,6.705,2.271,10
22200,6.705,2.276,10
22250,6.705,2.278,10
22300,6.705,2.278,10
22350,6.705,2.282,10
22400,6.705,2.291,10
22450,6.705,2.293,10
22500,6.705,2.293,10
22550,6.705,2.293,10
22600,6.705,2.293,10
22650,6.705,2.293,10
22700,6.705,2.293,10
22750,6.705,2.293,10
22800,6.705,2.293,10
22850,6.705,2.293,10
22900,6.705,2.293,10
22950,6.705,2.293,10
23000,6.705,2.293,10
23050,6.705,2.293,10
23100,6.705,2.293,10
23150,6.705,2.293,10
23200,6.705,2.293,10
23250,6.705,2.293,10
23300,6.705,2.293,10
23350,6.705,2.293,10
23400,6.705,2.293,10
23450,6.705,2.293,10
23500,6.705,2.293,10
23550,6.705,2.293,10
23600,6.705,2.293,10
23650,6.705,2.293,10
23700,6.705,2.293,10
23750,6.705,2.293,10
23800,6.705,2.293,10
23850,6.705,2.293,10
23900,6.705,2.293,10
23950,6.705,2.293,10
24000,6.705,2.293,10
24050,6.705,2.293,10
24100,6.705,2.293,10
24150,6.705,2.293,10
24200,6.705,2.293,10
24250,6.705,2.293,10
24300,6.705,2.293,10
24350,6.705,2.293,10
24400,6.705,2.293,10
24450,6.705,2.293,10
24500,6.705,2.293,10
24550,6.705,2.293,10
24600,6.705,2.293,10
24650,6.705,2.293,10
24700,6.705,2.293,10
24750,6.705,2.293,10
24800,6.705,2.293,10
24850,6.705,2.293,10
24900,6.705,2.293,10
24950,6.705,2.293,10
25000,6.705,2.293,10
25050,6.705,2.293,10
25100,6.705,2.293,10
25150,6.705,2.293,10
25200,6.705,2.293,10
25250,6.705,2.293,10
25300,6.705,2.293,10
25350,6.705,2.293,10
25400,6.705,2.293,10
25450,6.705,2.293,10
25500,6.705,2.293,10
25550,6.705,2.293,10
25600,6.705,2.293,10
25650,6.705,2.293,10
25700,6.705,2.293,10
25750,6.705,2.293,10
25800,6.705,2.293,10
25850,6.705,2.293,10
25900,6.705,2.293,10
25950,6.705,2.293,10
26000,6.705,2.293,10
26050,6.705,2.293,10
26100,6.705,2.293,10
26150,6.705,2.293,10
26200,6.705,2.293,10
26250,6.705,2.293,10
26300,6.705,2.293,10
26350,6.705,2.293,10
26400,6.705,2.293,10
26450,6.705,2.293,10
26500,6.705,2.293,10
26550,6.705,2.293,10
26600,6.705,2.293,10
26650,6.705,2.293,10
26700,6.705,2.293,10
26750,6.705,2.293,10
26800,6.705,2.293,10
26850,6.705,2.293,10
26900,6.705,2.293,10
26950,6.705,2.293,10
27000,6.705,2.293,10
27050,6.705,2.293,10
